context_id,budget,agent_a,agent_b,token_jaccard,sentence_jaccard,tfidf_cosine,sbert_cosine,memory_a_tokens,memory_b_tokens
longmemeval::852ce960,512,A_cot,A_plan,0.2542372881355932,0.0,0.33837785199765347,0.6795156598091125,75,52
longmemeval::852ce960,512,A_cot,A_react,0.2073170731707317,0.0,0.3272931141692347,0.7016065716743469,75,128
longmemeval::852ce960,512,A_plan,A_react,0.3382352941176471,0.0,0.4754864579382034,0.7770940065383911,52,128
longmemeval::852ce960,1024,A_cot,A_plan,0.25882352941176473,0.0,0.42985957605893216,0.7515304088592529,77,128
longmemeval::852ce960,1024,A_cot,A_react,0.3333333333333333,0.0,0.4743419851513227,0.7572252750396729,77,97
longmemeval::852ce960,1024,A_plan,A_react,0.23157894736842105,0.0,0.3618161504824324,0.8011913299560547,128,97
longmemeval::41698283,128,A_cot,A_plan,0.06097560975609756,0.0,0.048289713227393,0.09085435420274734,128,36
longmemeval::41698283,128,A_cot,A_react,0.04225352112676056,0.0,0.04099617661274963,0.036651045083999634,128,10
longmemeval::41698283,128,A_plan,A_react,0.13636363636363635,0.0,0.08666900057754222,0.28839245438575745,36,10
longmemeval::41698283,256,A_cot,A_plan,0.3559322033898305,0.0,0.5408476142726978,0.7638497352600098,95,76
longmemeval::41698283,256,A_cot,A_react,0.43859649122807015,0.0,0.5618612694545664,0.7687932848930359,95,74
longmemeval::41698283,256,A_plan,A_react,0.7560975609756098,0.25,0.7510787621884355,0.9364514350891113,76,74
longmemeval::41698283,512,A_cot,A_plan,0.36585365853658536,0.0,0.4644486922945709,0.7651380300521851,92,31
longmemeval::41698283,512,A_cot,A_react,0.2077922077922078,0.0,0.39446997982737075,0.6034849882125854,92,103
longmemeval::41698283,512,A_plan,A_react,0.2222222222222222,0.0,0.26729547666636744,0.5333032608032227,31,103
longmemeval::41698283,1024,A_cot,A_plan,0.40384615384615385,0.0,0.6457195378499134,0.7244349718093872,86,76
longmemeval::41698283,1024,A_cot,A_react,0.2692307692307692,0.0,0.32188008499465787,0.6887117624282837,86,42
longmemeval::41698283,1024,A_plan,A_react,0.3125,0.0,0.3212721555085925,0.8176741600036621,76,42
longmemeval::38146c39,128,A_cot,A_plan,0.025974025974025976,0.0,0.06835863870294148,0.4408732056617737,128,23
longmemeval::38146c39,128,A_cot,A_react,0.5274725274725275,0.2777777777777778,0.5405076652262398,0.6658263802528381,128,128
longmemeval::38146c39,128,A_plan,A_react,0.023809523809523808,0.0,0.043703292765915225,0.2503177225589752,23,128
longmemeval::38146c39,256,A_cot,A_plan,0.31958762886597936,0.0,0.41622554600346223,0.7929607033729553,108,143
longmemeval::38146c39,256,A_cot,A_react,0.19540229885057472,0.0,0.25373684235459065,0.6968103051185608,108,91
longmemeval::38146c39,256,A_plan,A_react,0.20408163265306123,0.0,0.31669768987833313,0.6089938282966614,143,91
longmemeval::38146c39,512,A_cot,A_plan,0.0,0.0,0.0,0.025559285655617714,5,244
longmemeval::38146c39,512,A_cot,A_react,1.0,1.0,1.0000000000000002,1.0,5,5
longmemeval::38146c39,512,A_plan,A_react,0.0,0.0,0.0,0.025559285655617714,244,5
longmemeval::38146c39,1024,A_cot,A_plan,0.0,0.0,0.0,0.04767054691910744,5,188
longmemeval::38146c39,1024,A_cot,A_react,0.0,0.0,0.0,0.009345479309558868,5,120
longmemeval::38146c39,1024,A_plan,A_react,0.2912621359223301,0.0,0.4073642413344947,0.6825640797615051,188,120
longmemeval::57f827a0,128,A_cot,A_plan,0.13043478260869565,0.0,0.3903980823053913,0.3862263262271881,128,12
longmemeval::57f827a0,128,A_cot,A_react,0.04411764705882353,0.0,0.1955832029222344,0.17723998427391052,128,5
longmemeval::57f827a0,128,A_plan,A_react,0.15384615384615385,0.3333333333333333,0.19431434016858148,0.20351743698120117,12,5
longmemeval::57f827a0,256,A_cot,A_plan,0.25,0.0,0.22699997130769992,0.6461144685745239,65,35
longmemeval::57f827a0,256,A_cot,A_react,0.19753086419753085,0.0,0.2690080591880645,0.7127932906150818,65,76
longmemeval::57f827a0,256,A_plan,A_react,0.3442622950819672,0.0,0.3724817436515597,0.8368633985519409,35,76
longmemeval::57f827a0,512,A_cot,A_plan,0.03389830508474576,0.0,0.04738079055438525,0.2609992027282715,17,72
longmemeval::57f827a0,512,A_cot,A_react,0.05,0.0,0.0461823042955931,0.3511180877685547,17,37
longmemeval::57f827a0,512,A_plan,A_react,0.3157894736842105,0.0,0.4826456561241863,0.8569643497467041,72,37
longmemeval::57f827a0,1024,A_cot,A_plan,0.2112676056338028,0.0,0.28621851994513603,0.7390725612640381,52,84
longmemeval::57f827a0,1024,A_cot,A_react,0.3191489361702128,0.0,0.363841917351734,0.7538054585456848,52,35
longmemeval::57f827a0,1024,A_plan,A_react,0.2542372881355932,0.0,0.43836652443438956,0.7861145734786987,84,35
longmemeval::6222b6eb,128,A_cot,A_plan,0.36,0.0,0.46705329006014373,0.785359263420105,52,68
longmemeval::6222b6eb,128,A_cot,A_react,0.11428571428571428,0.0,0.13224580198918567,0.5085209012031555,52,21
longmemeval::6222b6eb,128,A_plan,A_react,0.1702127659574468,0.2,0.1884424911965374,0.6004189252853394,68,21
longmemeval::6222b6eb,256,A_cot,A_plan,0.2524271844660194,0.0,0.5959396573623953,0.514780580997467,256,46
longmemeval::6222b6eb,256,A_cot,A_react,0.40441176470588236,0.1111111111111111,0.6034528207184311,0.5676412582397461,256,248
longmemeval::6222b6eb,256,A_plan,A_react,0.29545454545454547,0.0,0.6460740976041138,0.8230254054069519,46,248
longmemeval::6222b6eb,512,A_cot,A_plan,0.5625,0.0,0.739764639872259,0.9537825584411621,46,85
longmemeval::6222b6eb,512,A_cot,A_react,0.27,0.0,0.6169903023514686,0.7566824555397034,46,302
longmemeval::6222b6eb,512,A_plan,A_react,0.34545454545454546,0.0,0.656461951692127,0.7612726092338562,85,302
longmemeval::6222b6eb,1024,A_cot,A_plan,0.4069767441860465,0.0,0.6950693226567197,0.8912530541419983,66,243
longmemeval::6222b6eb,1024,A_cot,A_react,0.7111111111111111,0.0,0.7943755037815821,0.9253758192062378,66,91
longmemeval::6222b6eb,1024,A_plan,A_react,0.4065934065934066,0.0,0.6638000834075621,0.8597331047058105,243,91
longmemeval::c8f1aeed,128,A_cot,A_plan,0.24324324324324326,0.0,0.21502441206842215,0.7910363674163818,32,24
longmemeval::c8f1aeed,128,A_cot,A_react,0.21794871794871795,0.0,0.3830503966460917,0.6354133486747742,32,128
longmemeval::c8f1aeed,128,A_plan,A_react,0.3,0.0,0.5130002418885837,0.6288820505142212,24,128
longmemeval::c8f1aeed,256,A_cot,A_plan,0.37142857142857144,0.0,0.4302168869179088,0.8650564551353455,84,44
