model,prompt_family,init_type,condition_type,round,fact_type,coarse_group,n_facts,survival_rate,survival_score_mean,ci_low,ci_high
qwen,general_task_aware,DETAIL_HEAVY,needed,1,COMPLETED_SUBTASK,TASK_STATE,3,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,1,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,1,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,1,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,1,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.6875,0.6875,0.4375,0.875
qwen,general_task_aware,DETAIL_HEAVY,needed,1,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,1,RUNTIME_VARIABLE,EXECUTABLE,16,0.8125,0.8125,0.625,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,ACTION_OUTCOME,EXECUTABLE,4,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.95,0.95,0.85,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.625,0.625,0.375,0.875
qwen,general_task_aware,DETAIL_HEAVY,needed,2,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,2,RUNTIME_VARIABLE,EXECUTABLE,16,0.75,0.75,0.5625,0.9375
qwen,general_task_aware,DETAIL_HEAVY,needed,3,ACTION_OUTCOME,EXECUTABLE,4,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.95,0.95,0.85,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,COMPLETED_SUBTASK,TASK_STATE,3,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.6875,0.6875,0.4375,0.875
qwen,general_task_aware,DETAIL_HEAVY,needed,3,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,3,RUNTIME_VARIABLE,EXECUTABLE,16,0.6875,0.6875,0.4375,0.875
qwen,general_task_aware,DETAIL_HEAVY,needed,4,ACTION_OUTCOME,EXECUTABLE,4,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.95,0.95,0.85,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,EXACT_IDENTIFIER,EXECUTABLE,12,0.9166666666666666,0.9166666666666666,0.75,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.6875,0.6875,0.4375,0.875
qwen,general_task_aware,DETAIL_HEAVY,needed,4,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,4,RUNTIME_VARIABLE,EXECUTABLE,16,0.625,0.625,0.375,0.8125
qwen,general_task_aware,DETAIL_HEAVY,needed,5,ACTION_OUTCOME,EXECUTABLE,4,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.95,0.95,0.85,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,EXACT_IDENTIFIER,EXECUTABLE,12,0.9166666666666666,0.9166666666666666,0.75,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.6875,0.6875,0.4375,0.875
qwen,general_task_aware,DETAIL_HEAVY,needed,5,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,5,RUNTIME_VARIABLE,EXECUTABLE,16,0.75,0.75,0.5,0.9375
qwen,general_task_aware,DETAIL_HEAVY,needed,6,ACTION_OUTCOME,EXECUTABLE,4,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7482142857142858,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.95,0.95,0.85,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,EXACT_IDENTIFIER,EXECUTABLE,12,0.9166666666666666,0.9166666666666666,0.75,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.6875,0.6875,0.4375,0.875
qwen,general_task_aware,DETAIL_HEAVY,needed,6,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,DETAIL_HEAVY,needed,6,RUNTIME_VARIABLE,EXECUTABLE,16,0.75,0.75,0.5,0.9375
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,ACTION_OUTCOME,EXECUTABLE,4,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,COMPLETED_SUBTASK,TASK_STATE,3,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,NARRATIVE_PROGRESS,NARRATIVE,2,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,0,RUNTIME_VARIABLE,EXECUTABLE,16,0.9375,0.9375,0.8125,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.95,0.95,0.85,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,COMPLETED_SUBTASK,TASK_STATE,3,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,1,RUNTIME_VARIABLE,EXECUTABLE,16,0.9375,0.9375,0.8125,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7482142857142858,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.9,0.9,0.75,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.8125,0.8125,0.625,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,2,RUNTIME_VARIABLE,EXECUTABLE,16,0.9375,0.9375,0.8125,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.8,0.8,0.6,0.95
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.875,0.875,0.75,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,3,RUNTIME_VARIABLE,EXECUTABLE,16,0.9375,0.9375,0.8125,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7142857142857143,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.75,0.75,0.55,0.95
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.875,0.875,0.6875,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,4,RUNTIME_VARIABLE,EXECUTABLE,16,0.9375,0.9375,0.8125,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.75,0.75,0.55,0.95
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.75,0.75,0.5,0.9375
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,5,RUNTIME_VARIABLE,EXECUTABLE,16,0.875,0.875,0.6875,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,ACTION_OUTCOME,EXECUTABLE,4,0.5,0.5,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.9285714285714286,0.9285714285714286,0.7857142857142857,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.75,0.75,0.55,0.9
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,EXACT_IDENTIFIER,EXECUTABLE,12,1.0,1.0,1.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.875,0.875,0.7171875000000001,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,FACT_TABLE_ONLY,needed,6,RUNTIME_VARIABLE,EXECUTABLE,16,0.875,0.875,0.6875,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,ACTION_OUTCOME,EXECUTABLE,4,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.8571428571428571,0.8571428571428571,0.6428571428571429,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.55,0.55,0.3,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,EXACT_IDENTIFIER,EXECUTABLE,12,0.8333333333333334,0.8333333333333334,0.5833333333333334,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,NARRATIVE_PROGRESS,NARRATIVE,2,0.5,0.5,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.625,0.625,0.375,0.875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,0,RUNTIME_VARIABLE,EXECUTABLE,16,0.6875,0.6875,0.5,0.9078124999999986
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.5714285714285714
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.35,0.35,0.15,0.55
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,EXACT_IDENTIFIER,EXECUTABLE,12,0.8333333333333334,0.8333333333333334,0.5833333333333334,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,NARRATIVE_PROGRESS,NARRATIVE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.25,0.25,0.0625,0.5
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.8333333333333334,0.8333333333333334,0.5,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,1,RUNTIME_VARIABLE,EXECUTABLE,16,0.5,0.5,0.25,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.6428571428571429
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.35,0.35,0.15,0.6
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,EXACT_IDENTIFIER,EXECUTABLE,12,0.8333333333333334,0.8333333333333334,0.5833333333333334,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,NARRATIVE_PROGRESS,NARRATIVE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.1875,0.1875,0.0,0.4078124999999986
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,2,RUNTIME_VARIABLE,EXECUTABLE,16,0.4375,0.4375,0.1875,0.6875
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,ACTION_OUTCOME,EXECUTABLE,4,0.5,0.5,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.6428571428571429
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.35,0.35,0.15,0.6
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,COMPLETED_SUBTASK,TASK_STATE,3,0.3333333333333333,0.3333333333333333,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,EXACT_IDENTIFIER,EXECUTABLE,12,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.9166666666666666
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,NARRATIVE_PROGRESS,NARRATIVE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.1875,0.1875,0.0,0.375
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,3,RUNTIME_VARIABLE,EXECUTABLE,16,0.5625,0.5625,0.3125,0.8125
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.6428571428571429
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.35,0.35,0.15,0.55
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,COMPLETED_SUBTASK,TASK_STATE,3,0.6666666666666666,0.6666666666666666,0.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,ENVIRONMENT_STATE,TASK_STATE,1,1.0,1.0,1.0,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,EXACT_IDENTIFIER,EXECUTABLE,12,0.75,0.75,0.5,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,NARRATIVE_PROGRESS,NARRATIVE,2,0.0,0.0,0.0,0.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,NEGATIVE_EVIDENCE_OR_FAILED_ATTEMPT,CONTROL,16,0.1875,0.1875,0.02968750000000009,0.375
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,NUMERIC_OR_DATE_LITERAL,EXECUTABLE,6,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,4,RUNTIME_VARIABLE,EXECUTABLE,16,0.5,0.5,0.25,0.75
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,ACTION_OUTCOME,EXECUTABLE,4,0.75,0.75,0.25,1.0
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,API_SCHEMA_OR_PARAMETER,EXECUTABLE,14,0.35714285714285715,0.35714285714285715,0.14285714285714285,0.5714285714285714
qwen,general_task_aware,NARRATIVE_HEAVY,needed,5,AUTH_OR_ACCESS_TOKEN,EXECUTABLE,20,0.35,0.35,0.15,0.55
